-0.0076
 0.0001
-0.0049
-0.0026
 0.0052
 0.0061
 0.0167
-0.0020
 0.0054
-0.0001
 0.0002
 0.0491
 0.0993
 0.2330
 0.2536
 0.3079
 0.2694
 0.4865
 0.3567
 0.7396
 0.7592
 0.3940
 0.1865
 0.1416
 0.0268
 0.0485
 0.1290
 0.0502
 0.0409
 0.1009
 0.0231
 0.0030
 0.0042
 0.0024
 0.0015
 0.0035
 0.0035
-0.0002
 0.0011
-0.0033
-0.0086
 0.0038
-0.0036
 0.0009
 0.0124
 0.0855
 0.0426
 0.1002
 0.0380
 0.0599
 0.0557
 0.0111
 0.1062
 0.1120
 0.0767
 0.0244
 0.0368
 0.0244
 0.0199
 0.0082
 0.0059
-0.0025
-0.0046
 0.0003
 0.0006
 0.0007
 0.0026
-0.0005
-0.0038
-0.0061
-0.0080
-0.0011
-0.0027
-0.0024
-0.0003
-0.0025
 0.0037
 0.0015
 0.0033
 0.0048
-0.0015
 0.0077
-0.0024
-0.0029
 0.0001
 0.0007
 0.0034
-0.0027
 0.0014
 0.0062
 0.0086
-0.0013
-0.0007
 0.0032
-0.0021
-0.0048
 0.0044
 0.0012
-0.0034
-0.0029
-0.0027
 0.0003
-0.0063
 0.0039
-0.0012
-0.0014
-0.0015
-0.0076
 0.0021
 0.0080
-0.0016
 0.0020
 0.0046
-0.0009
-0.0073
 0.0017
-0.0001
 0.0052
 0.0040
 0.0011
 0.0023
 0.0014
-0.0050
-0.0040
-0.0001
-0.0064
-0.0022
-0.0045
 0.0020
 0.0031
 0.0085
 0.0065
-0.0049
-0.0018
 0.0013
-0.0032
-0.0047
-0.0009
-0.0055
 0.0004
 0.0002
 0.0032
 0.0033
-0.0037
 0.0028
-0.0019
-0.0014
 0.0044
-0.0001
-0.0156

