"","month_2","region","count"
"274",16,"20",2919
"275",16,"21",1573
"276",16,"22",969
"277",16,"23",685
"278",16,"24",142
"279",16,"25",743
"280",16,"26",629
"281",16,"27",227
"282",16,"28",233
"283",16,"29",496
"284",16,"30",122
"285",16,"44",54
"286",16,"45",369
"287",16,"46",235
"288",16,"47",591
"289",16,"48",159
"290",16,"49",256
"291",16,"50",317
"292",16,"51",55
"293",16,"52",424
"294",16,"53",515
"295",16,"54",421
"296",16,"55",98
"297",16,"56",151
"298",16,"57",166
"299",16,"58",70
"300",17,"4",2
"301",17,"5",42
"302",17,"6",115
"303",17,"7",5
"304",17,"8",7
"305",17,"9",3
"306",17,"10",11
"307",17,"11",176
"308",17,"12",551
"309",17,"13",1077
"310",17,"14",1160
"311",17,"15",1510
"312",17,"16",1844
"313",17,"17",14453
"314",17,"18",1649
"315",17,"19",3426
"316",17,"20",2992
"317",17,"21",1610
"318",17,"22",975
"319",17,"23",747
"320",17,"24",125
"321",17,"25",815
"322",17,"26",734
"323",17,"27",254
"324",17,"28",201
"325",17,"29",596
"326",17,"30",124
"327",17,"44",49
"328",17,"45",406
"329",17,"46",253
"330",17,"47",608
"331",17,"48",213
"332",17,"49",290
"333",17,"50",290
"334",17,"51",74
"335",17,"52",487
"336",17,"53",519
"337",17,"54",477
"338",17,"55",104
"339",17,"56",187
"340",17,"57",199
"341",17,"58",67
"342",17,NA,5
"343",18,"4",3
"344",18,"5",21
"345",18,"6",104
"346",18,"7",1
"347",18,"8",10
"348",18,"9",2
"349",18,"10",3
"350",18,"11",199
"351",18,"12",501
"352",18,"13",911
"353",18,"14",966
"354",18,"15",1304
"355",18,"16",1700
"356",18,"17",14230
"357",18,"18",1434
"358",18,"19",3228
"359",18,"20",2822
"360",18,"21",1507
"361",18,"22",875
"362",18,"23",709
"363",18,"24",80
"364",18,"25",361
"365",18,"26",676
"366",18,"27",250
"367",18,"28",162
"368",18,"29",615
"369",18,"30",128
"370",18,"44",37
"371",18,"45",378
"372",18,"46",203
"373",18,"47",544
"374",18,"48",201
"375",18,"49",294
"376",18,"50",289
"377",18,"51",63
"378",18,"52",468
"379",18,"53",470
"380",18,"54",454
"381",18,"55",145
"382",18,"56",205
"383",18,"57",220
"384",18,"58",70
"385",19,"5",24
"386",19,"6",123
"387",19,"7",3
"388",19,"8",11
"389",19,"9",5
"390",19,"10",17
"391",19,"11",177
"392",19,"12",569
"393",19,"13",1357
"394",19,"14",1133
"395",19,"15",1453
"396",19,"16",1610
"397",19,"17",16574
"398",19,"18",1525
"399",19,"19",3209
"400",19,"20",3106
"401",19,"21",1595
"402",19,"22",942
"403",19,"23",694
"404",19,"24",95
"405",19,"25",373
"406",19,"26",687
"407",19,"27",231
"408",19,"28",206
"409",19,"29",589
"410",19,"30",117
"411",19,"44",41
"412",19,"45",383
"413",19,"46",230
"414",19,"47",576
"415",19,"48",231
"416",19,"49",284
"417",19,"50",267
"418",19,"51",51
"419",19,"52",488
"420",19,"53",488
"421",19,"54",469
"422",19,"55",117
"423",19,"56",210
"424",19,"57",196
"425",19,"58",73
"426",19,NA,1
"427",20,"4",2
"428",20,"5",42
"429",20,"6",132
"430",20,"7",4
"431",20,"8",6
"432",20,"9",4
"433",20,"10",38
"434",20,"11",207
"435",20,"12",531
"436",20,"13",1359
"437",20,"14",1087
"438",20,"15",1469
"439",20,"16",1500
"440",20,"17",15261
"441",20,"18",1566
"442",20,"19",3495
"443",20,"20",2929
"444",20,"21",1640
"445",20,"22",1039
"446",20,"23",705
"447",20,"24",123
"448",20,"25",302
"449",20,"26",781
"450",20,"27",243
"451",20,"28",188
"452",20,"29",603
"453",20,"30",100
"454",20,"44",58
"455",20,"45",347
"456",20,"46",243
"457",20,"47",584
"458",20,"48",209
"459",20,"49",243
"460",20,"50",278
"461",20,"51",74
"462",20,"52",584
"463",20,"53",582
"464",20,"54",471
"465",20,"55",117
"466",20,"56",206
"467",20,"57",209
"468",20,"58",69
"469",20,NA,3
"470",21,"4",3
"471",21,"5",16
"472",21,"6",122
"473",21,"7",3
"474",21,"8",5
"475",21,"9",12
"476",21,"10",26
"477",21,"11",192
"478",21,"12",544
"479",21,"13",1304
"480",21,"14",1051
"481",21,"15",1460
"482",21,"16",1416
"483",21,"17",16343
"484",21,"18",1541
"485",21,"19",3523
"486",21,"20",3094
"487",21,"21",1478
"488",21,"22",995
"489",21,"23",683
"490",21,"24",169
"491",21,"25",282
"492",21,"26",709
"493",21,"27",273
"494",21,"28",188
"495",21,"29",634
"496",21,"30",166
"497",21,"44",49
"498",21,"45",315
"499",21,"46",190
"500",21,"47",558
"501",21,"48",195
"502",21,"49",241
"503",21,"50",226
"504",21,"51",63
"505",21,"52",558
"506",21,"53",558
"507",21,"54",505
"508",21,"55",93
"509",21,"56",215
"510",21,"57",194
"511",21,"58",49
"512",21,NA,1
"513",22,"4",3
"514",22,"5",24
"515",22,"6",117
"516",22,"7",2
"517",22,"8",21
"518",22,"9",7
"519",22,"10",3
"520",22,"11",220
"521",22,"12",558
"522",22,"13",1334
"523",22,"14",1105
"524",22,"15",1320
"525",22,"16",1335
"526",22,"17",15035
"527",22,"18",1437
"528",22,"19",3373
"529",22,"20",2928
"530",22,"21",1538
"531",22,"22",988
"532",22,"23",735
"533",22,"24",139
"534",22,"25",265
"535",22,"26",685
"536",22,"27",259
"537",22,"28",213
"538",22,"29",620
"539",22,"30",152
"540",22,"44",51
"541",22,"45",360
"542",22,"46",154
"543",22,"47",601
"544",22,"48",192
"545",22,"49",300
"546",22,"50",260
"547",22,"51",76
